"maxiter","width","height","lower_r","upper_r","lower_i","upper_i","nb_thread","loadbalance","try","thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
256,500,375,-2,"0.6",-1,1,3,2,6,1,30477,295587238,30477,432655124,30477,295571104,30477,432692351
256,500,375,-2,"0.6",-1,1,3,2,6,2,30477,295590660,30477,295591917,30477,295571104,30477,432692351
256,500,375,-2,"0.6",-1,1,3,2,6,3,30477,295591359,30477,295592476,30477,295571104,30477,432692351
256,500,375,-2,"0.6",-1,1,3,2,7,1,30477,517878291,30477,655640487,30477,517797622,30477,655675618
256,500,375,-2,"0.6",-1,1,3,2,7,2,30477,517885974,30477,517886602,30477,517797622,30477,655675618
256,500,375,-2,"0.6",-1,1,3,2,7,3,30477,528032552,30477,528033739,30477,517797622,30477,655675618
256,500,375,-2,"0.6",-1,1,3,2,8,1,30477,736557554,30477,875078454,30477,736395519,30477,875113026
256,500,375,-2,"0.6",-1,1,3,2,8,2,30477,736492461,30477,736493159,30477,736395519,30477,875113026
256,500,375,-2,"0.6",-1,1,3,2,8,3,30477,736562164,30477,736562793,30477,736395519,30477,875113026
256,500,375,-2,"0.6",-1,1,3,2,9,1,30477,978580156,30478,120069871,30477,978553476,30478,120104094
256,500,375,-2,"0.6",-1,1,3,2,9,2,30477,978588258,30477,978588886,30477,978553476,30478,120104094
256,500,375,-2,"0.6",-1,1,3,2,9,3,30477,978633516,30477,978634145,30477,978553476,30478,120104094
256,500,375,-2,"0.6",-1,1,3,2,10,1,30478,204661448,30478,342271316,30478,204568975,30478,342306447
256,500,375,-2,"0.6",-1,1,3,2,10,2,30478,204660330,30478,204660889,30478,204568975,30478,342306447
256,500,375,-2,"0.6",-1,1,3,2,10,3,30478,204672134,30478,204672762,30478,204568975,30478,342306447
256,500,375,-2,"0.6",-1,1,4,0,1,1,30478,435338197,30478,450221316,30478,435253338,30478,491636245
256,500,375,-2,"0.6",-1,1,4,0,1,2,30478,435309492,30478,489506384,30478,435253338,30478,491636245
256,500,375,-2,"0.6",-1,1,4,0,1,3,30478,436040958,30478,491629261,30478,435253338,30478,491636245
256,500,375,-2,"0.6",-1,1,4,0,1,4,30478,435308794,30478,451854455,30478,435253338,30478,491636245
256,500,375,-2,"0.6",-1,1,4,0,2,1,30478,571900141,30478,585809510,30478,571845664,30478,626133072
256,500,375,-2,"0.6",-1,1,4,0,2,2,30478,571895532,30478,624692211,30478,571845664,30478,626133072
256,500,375,-2,"0.6",-1,1,4,0,2,3,30478,571897278,30478,626099827,30478,571845664,30478,626133072
256,500,375,-2,"0.6",-1,1,4,0,2,4,30478,571896091,30478,587368964,30478,571845664,30478,626133072
256,500,375,-2,"0.6",-1,1,4,0,3,1,30478,725462005,30478,739441007,30478,725277271,30478,800721583
256,500,375,-2,"0.6",-1,1,4,0,3,2,30478,748031553,30478,800685963,30478,725277271,30478,800721583
256,500,375,-2,"0.6",-1,1,4,0,3,3,30478,725535201,30478,779696752,30478,725277271,30478,800721583
256,500,375,-2,"0.6",-1,1,4,0,3,4,30478,725534572,30478,741358476,30478,725277271,30478,800721583
256,500,375,-2,"0.6",-1,1,4,0,4,1,30478,916448319,30478,931663332,30478,916338177,30478,985696023
